Transaction_ID,User_ID,Date,Transaction_Type,Category,Amount,Balance_After_Transaction,Budget_Planned,Budget_Utilized,Credit_Score,Investment_Return,Payment_Mode,Action_Type,Interaction_Time,Preferred_View,Feedback_Score,Recommendation_Type,Recommendation_Outcome,Prediction_Confidence,Decision_Quality,Error_Reduction,Cognitive_Load_Score
T1138,U65,2025-01-31,Investment,Healthcare,2963.31,16909.79,2402.31,4181.517630131368,437,5.13,Debit,Recommendation_Ignored,296,Summary,5,Investment Suggestion,Rejected,93.49,0,96.77,7
T1139,U93,2025-07-10,Loan,Salary,4130.54,12974.24,14109.16,12203.325392952369,568,,Debit,Recommendation_Ignored,48,Charts,5,Budget Adjustment,Accepted,86.39,1,53.46,2
T1140,U9,2024-11-26,Tax,Utilities,1979.68,2973.27,3757.88,4014.6331281937837,376,,Cash,Dashboard_Click,9,Charts,3,Risk Alert,Ignored,92.76,0,0.41,3
T1141,U79,2025-04-05,Expense,Groceries,1318.09,5735.05,13983.03,14650.557263112552,433,,Debit,Dashboard_Click,427,Tables,5,Investment Suggestion,Accepted,62.87,0,33.62,9
T1142,U98,2025-08-15,Income,Healthcare,587.86,13476.84,4535.02,5266.202828462093,761,,Cash,Report_View,55,Charts,4,Risk Alert,Ignored,68.24,0,51.13,3
T1143,U2,2025-05-21,Loan,Insurance,770.03,9935.78,10769.71,10246.334057115922,684,,Online,Dashboard_Click,120,Charts,2,Budget Adjustment,Ignored,55.29,1,47.27,6
T1144,U47,2024-12-21,Tax,Stocks,1047.05,11158.25,4267.85,4603.075409450359,466,,Online,Recommendation_Ignored,435,Summary,4,Risk Alert,Rejected,66.34,0,78.91,4
T1145,U96,2025-05-27,Loan,Utilities,2814.41,13646.05,2758.41,2458.153564103897,511,,Credit,Recommendation_Accepted,286,Charts,5,Risk Alert,Ignored,53.41,1,96.49,8
T1146,U46,2024-10-12,Tax,Healthcare,2914.05,8725.08,13949.2,14274.884469077342,650,,Online,Dashboard_Click,86,Charts,2,Investment Suggestion,Ignored,98.0,0,40.16,3
T1147,U53,2024-11-04,Loan,Salary,4799.92,13570.18,5399.86,5692.653758750823,313,,Debit,Report_View,540,Summary,2,Risk Alert,Rejected,52.82,1,55.01,3
T1148,U98,2025-01-03,Loan,Utilities,821.69,5139.75,12736.51,11467.19503034144,367,,Online,Recommendation_Ignored,104,Summary,5,Investment Suggestion,Ignored,59.48,0,21.56,9
T1149,U10,2025-04-29,Loan,Travel,2750.95,7402.2,13165.92,12549.344918740673,333,,Debit,Recommendation_Ignored,558,Tables,4,Risk Alert,Ignored,69.85,1,65.38,9
T1150,U80,2025-05-06,Income,EMI,3229.96,16387.12,6777.14,6722.645122884189,453,,Debit,Report_View,258,Tables,5,Risk Alert,Accepted,78.7,1,39.99,7
T1151,U77,2025-02-26,Loan,Salary,4926.43,14912.65,10251.54,10477.998383808696,580,,Cash,Recommendation_Ignored,232,Detailed,1,Risk Alert,Rejected,83.16,0,59.62,10
T1152,U86,2024-11-13,Expense,Salary,606.46,2008.13,11658.79,10604.374364692772,452,,Debit,Recommendation_Accepted,244,Tables,1,Investment Suggestion,Ignored,58.9,1,62.44,4
T1153,U49,2024-10-23,Expense,Stocks,1772.27,11770.21,6856.53,8112.36738074133,392,,Cash,Report_View,577,Summary,4,Budget Adjustment,Ignored,88.59,0,36.84,6
T1154,U12,2025-01-22,Expense,Insurance,2739.99,13711.25,13467.99,13206.886181642725,518,,Debit,Recommendation_Accepted,137,Summary,5,Investment Suggestion,Rejected,61.22,0,88.01,2
T1155,U49,2025-08-19,Tax,Salary,857.06,1192.28,13730.67,15008.780699507683,358,,Cash,Recommendation_Accepted,556,Charts,4,Investment Suggestion,Rejected,83.95,1,72.22,8
T1156,U99,2025-05-23,Investment,EMI,4904.28,18288.52,12337.44,12849.59416622137,315,10.21,Debit,Recommendation_Accepted,544,Tables,3,Investment Suggestion,Ignored,61.76,0,53.58,5
T1157,U73,2024-12-14,Expense,Insurance,2164.53,2106.6,12678.35,11481.218036709835,587,,Cash,Recommendation_Accepted,307,Detailed,4,Budget Adjustment,Ignored,92.0,0,7.6,9
T1158,U62,2024-12-22,Investment,Healthcare,4778.92,3092.41,14306.93,16265.254367378624,427,14.51,Cash,Recommendation_Ignored,208,Summary,5,Risk Alert,Rejected,90.8,0,22.5,7
T1159,U79,2025-01-13,Loan,Salary,3617.18,14245.17,13796.78,14166.41493881947,577,,Debit,Report_View,197,Summary,5,Investment Suggestion,Ignored,83.8,1,87.09,3
T1160,U68,2025-05-20,Loan,Groceries,59.25,16325.4,3668.42,3492.1097724444485,709,,Cash,Recommendation_Accepted,139,Detailed,1,Risk Alert,Accepted,63.8,1,97.5,6
T1161,U62,2025-09-13,Expense,Healthcare,1707.36,19740.84,9987.54,11743.866354571803,802,,Credit,Recommendation_Ignored,534,Charts,1,Risk Alert,Rejected,73.18,0,90.52,5
T1162,U70,2025-08-20,Income,Healthcare,455.09,9176.39,10546.11,8618.867319418525,337,,Credit,Dashboard_Click,460,Tables,3,Investment Suggestion,Ignored,85.47,1,93.78,1
T1163,U24,2025-07-15,Investment,Healthcare,1501.58,12138.25,9958.72,11879.286573454288,726,-3.84,Credit,Dashboard_Click,151,Summary,5,Risk Alert,Ignored,55.37,1,50.79,10
T1164,U100,2025-08-15,Income,Travel,1774.48,16978.15,9342.28,9851.1713844609,340,,Online,Recommendation_Ignored,112,Tables,3,Budget Adjustment,Accepted,99.71,0,38.51,10
T1165,U17,2025-07-26,Expense,Healthcare,2753.6,18132.8,8094.56,7153.911906309739,375,,Cash,Recommendation_Ignored,577,Tables,3,Budget Adjustment,Rejected,64.76,1,24.5,9
T1166,U17,2025-09-23,Expense,Salary,3465.81,7639.85,12962.78,12287.78787972378,632,,Online,Recommendation_Ignored,221,Summary,1,Budget Adjustment,Ignored,83.62,1,85.56,8
T1167,U2,2025-03-18,Income,Salary,2271.26,5596.79,6108.43,5152.252732898139,641,,Cash,Recommendation_Accepted,461,Detailed,3,Budget Adjustment,Accepted,91.44,1,46.46,7
T1168,U98,2025-07-16,Income,Insurance,3392.54,2703.74,6350.5,5746.668743590021,532,,Cash,Dashboard_Click,81,Summary,4,Investment Suggestion,Ignored,59.66,1,70.94,8
T1169,U75,2025-01-19,Tax,Healthcare,1432.09,14354.38,3645.86,2089.155605430208,364,,Cash,Dashboard_Click,277,Charts,1,Budget Adjustment,Rejected,52.23,1,16.77,10
T1170,U25,2025-03-16,Loan,Travel,732.54,6604.54,2871.94,4740.894210107819,633,,Online,Report_View,190,Charts,2,Investment Suggestion,Accepted,73.65,1,23.54,6
T1171,U66,2025-07-07,Expense,EMI,3840.96,11665.88,11957.77,10140.192273737346,806,,Debit,Dashboard_Click,297,Summary,1,Budget Adjustment,Rejected,81.35,0,22.43,9
T1172,U72,2025-01-11,Income,Stocks,1011.1,12240.29,7561.33,6034.139556010054,400,,Debit,Recommendation_Ignored,82,Detailed,4,Budget Adjustment,Ignored,67.38,1,19.08,9
T1173,U11,2025-09-14,Expense,Travel,3565.55,8456.05,12481.41,14473.20821728963,340,,Credit,Recommendation_Ignored,375,Detailed,5,Investment Suggestion,Accepted,52.94,0,18.1,5
T1174,U93,2024-11-08,Tax,Travel,2895.18,14671.23,3456.82,3181.214847081915,658,,Online,Recommendation_Ignored,322,Charts,3,Investment Suggestion,Rejected,55.11,0,75.29,5
T1175,U74,2025-07-14,Tax,Salary,3712.02,5842.85,5976.81,7818.8298522090645,309,,Credit,Dashboard_Click,565,Detailed,3,Budget Adjustment,Ignored,79.3,0,81.11,2
T1176,U68,2024-10-25,Loan,Groceries,136.78,7629.91,13489.87,12604.361168883277,441,,Online,Recommendation_Accepted,207,Detailed,3,Risk Alert,Ignored,58.26,1,32.13,6
T1177,U4,2024-11-13,Tax,Stocks,4749.03,16413.09,8506.02,10408.830964126439,526,,Credit,Recommendation_Accepted,480,Summary,3,Budget Adjustment,Rejected,55.41,1,64.7,10
T1178,U76,2025-04-18,Expense,EMI,3982.04,13588.2,10414.55,9429.92078944384,471,,Online,Recommendation_Accepted,285,Summary,4,Budget Adjustment,Ignored,73.74,1,21.14,7
T1179,U30,2025-06-11,Tax,Healthcare,712.24,3331.78,6771.59,6630.17204503127,525,,Credit,Report_View,474,Detailed,1,Risk Alert,Ignored,57.86,1,63.66,2
T1180,U26,2025-04-16,Investment,EMI,4092.71,2562.49,8925.73,9109.80022432647,759,4.03,Debit,Report_View,203,Tables,1,Risk Alert,Rejected,50.06,1,55.46,7
T1181,U30,2025-06-05,Expense,Utilities,4699.68,11569.16,6292.59,5350.518821314506,361,,Debit,Recommendation_Accepted,379,Detailed,3,Investment Suggestion,Ignored,99.97,0,78.14,1
T1182,U34,2024-12-03,Tax,EMI,1101.15,15014.7,7056.51,7187.93255446677,816,,Cash,Report_View,161,Detailed,4,Budget Adjustment,Rejected,67.87,1,75.23,1
T1183,U24,2024-10-25,Expense,Stocks,2263.15,14131.92,5379.64,5285.9901593656705,831,,Online,Dashboard_Click,443,Tables,2,Budget Adjustment,Ignored,88.69,1,50.09,5
T1184,U82,2025-05-21,Investment,EMI,1502.84,8199.54,5385.68,5386.801656400836,845,10.67,Credit,Report_View,92,Detailed,1,Budget Adjustment,Accepted,74.54,0,79.59,3
T1185,U55,2025-09-14,Expense,EMI,1036.97,8115.36,10491.8,10546.41718010988,306,,Cash,Report_View,254,Detailed,1,Investment Suggestion,Accepted,87.98,0,56.01,8
T1186,U44,2024-11-11,Loan,EMI,2911.19,1301.59,8410.35,7716.107781543115,740,,Credit,Report_View,463,Detailed,5,Risk Alert,Accepted,97.51,0,1.15,1
T1187,U73,2025-03-04,Investment,Groceries,4677.56,18260.66,2134.69,1148.503688024331,442,-4.9,Debit,Recommendation_Ignored,12,Tables,4,Investment Suggestion,Rejected,56.67,1,46.59,3
T1188,U16,2025-07-13,Investment,Stocks,236.35,6700.49,5055.77,6345.147041371654,585,2.46,Online,Dashboard_Click,340,Detailed,5,Budget Adjustment,Rejected,93.29,0,65.44,5
T1189,U97,2025-09-03,Tax,EMI,2300.32,16262.99,7317.77,8546.565168761152,806,,Debit,Dashboard_Click,89,Charts,2,Risk Alert,Accepted,57.37,0,13.96,4
T1190,U53,2025-06-12,Expense,Healthcare,722.02,4383.59,5789.61,3833.6406956716555,549,,Credit,Recommendation_Ignored,131,Tables,3,Investment Suggestion,Ignored,63.91,1,47.15,8
T1191,U93,2024-10-12,Income,Utilities,4761.6,19771.56,8817.85,10645.87552701989,595,,Online,Report_View,193,Detailed,3,Investment Suggestion,Accepted,60.39,1,19.98,10
T1192,U62,2025-07-12,Expense,Travel,3408.33,6352.36,5697.08,6999.281479078036,717,,Debit,Dashboard_Click,50,Charts,5,Risk Alert,Ignored,94.0,0,35.37,1
T1193,U96,2025-01-17,Tax,Groceries,1154.36,5095.07,12920.46,10936.302582628317,774,,Cash,Dashboard_Click,46,Tables,4,Investment Suggestion,Accepted,66.77,1,92.99,9
T1194,U2,2025-09-08,Loan,Insurance,3011.94,9759.01,8272.93,8252.563961416348,313,,Cash,Report_View,344,Detailed,4,Investment Suggestion,Rejected,93.28,0,54.19,3
T1195,U64,2025-02-19,Expense,Groceries,489.67,1756.21,11445.45,11734.982724787207,489,,Cash,Report_View,264,Summary,2,Investment Suggestion,Ignored,74.03,1,22.11,5
T1196,U32,2025-06-18,Expense,EMI,947.57,8927.41,14942.37,14964.076254502608,508,,Online,Report_View,107,Tables,3,Investment Suggestion,Rejected,80.51,1,17.2,4
T1197,U95,2025-01-26,Investment,Travel,1654.11,12263.86,14058.69,15707.558724634517,481,3.9,Cash,Recommendation_Accepted,319,Summary,4,Risk Alert,Ignored,57.67,1,3.91,5
T1198,U25,2025-03-22,Tax,Utilities,2560.06,13692.26,7060.48,8390.659283706003,648,,Debit,Recommendation_Ignored,497,Detailed,2,Risk Alert,Rejected,90.51,0,66.59,5
T1199,U47,2025-02-17,Income,Travel,1027.94,18998.76,14431.72,16227.453266649105,547,,Cash,Report_View,313,Charts,3,Investment Suggestion,Rejected,76.65,1,88.14,5
T1200,U90,2025-08-30,Investment,Insurance,1952.85,14684.21,8671.84,8839.480156889284,489,-6.75,Online,Dashboard_Click,499,Detailed,1,Investment Suggestion,Ignored,77.53,1,88.12,4
T1201,U67,2024-09-26,Income,Groceries,3525.93,4210.6,11246.26,10846.210276676722,608,,Debit,Recommendation_Accepted,317,Detailed,5,Investment Suggestion,Rejected,50.46,0,94.78,10
T1202,U11,2025-02-22,Expense,Travel,4190.13,3683.4,6872.15,5445.926478042568,737,,Debit,Report_View,589,Charts,5,Risk Alert,Rejected,90.35,0,37.07,6
T1203,U87,2024-12-01,Income,Stocks,2711.48,13601.84,11173.15,12851.928947614619,726,,Debit,Recommendation_Accepted,382,Charts,3,Risk Alert,Accepted,95.03,1,14.3,1
T1204,U24,2025-02-09,Tax,Stocks,4251.03,13424.44,5801.98,5662.511302344099,612,,Online,Report_View,456,Detailed,1,Risk Alert,Accepted,55.86,1,93.74,10
T1205,U43,2025-04-15,Income,Utilities,3475.39,10950.9,14394.56,14085.588870216376,589,,Debit,Report_View,568,Summary,4,Risk Alert,Rejected,66.42,1,87.99,3
T1206,U36,2025-07-26,Investment,Groceries,1519.69,2256.96,11586.38,13205.897652320378,783,-5.81,Debit,Recommendation_Ignored,186,Detailed,2,Investment Suggestion,Ignored,55.44,0,33.56,8
T1207,U85,2025-09-14,Loan,Insurance,3929.36,18389.8,9931.31,8365.343879083963,847,,Debit,Recommendation_Ignored,405,Detailed,3,Investment Suggestion,Accepted,81.17,1,78.1,10
T1208,U19,2024-11-30,Income,Stocks,1591.64,19013.23,7987.02,6511.005167307751,615,,Cash,Report_View,71,Charts,1,Investment Suggestion,Accepted,96.52,0,48.1,2
T1209,U22,2025-07-31,Income,Healthcare,2169.38,17210.94,12727.74,12803.393037768778,759,,Credit,Recommendation_Ignored,438,Charts,5,Investment Suggestion,Accepted,97.34,1,26.9,9
T1210,U59,2024-10-11,Loan,Stocks,4561.98,1406.48,14652.85,16308.52804740255,722,,Debit,Recommendation_Accepted,501,Summary,1,Investment Suggestion,Rejected,72.47,1,54.89,3
T1211,U2,2025-04-07,Expense,Groceries,3427.24,14887.98,7589.73,8950.65086586085,364,,Online,Report_View,405,Summary,4,Budget Adjustment,Rejected,87.94,0,86.86,6
T1212,U38,2025-08-09,Investment,EMI,1890.75,17004.85,14434.28,12994.547550980016,522,1.36,Cash,Dashboard_Click,163,Tables,4,Budget Adjustment,Ignored,64.89,0,55.26,9
T1213,U58,2025-02-12,Expense,Stocks,3620.33,6987.15,13310.48,14306.83190640425,780,,Debit,Dashboard_Click,544,Detailed,3,Risk Alert,Ignored,77.95,1,14.26,6
T1214,U73,2025-04-15,Income,Utilities,4786.21,7390.79,14358.22,15554.331536031048,422,,Debit,Dashboard_Click,266,Summary,2,Investment Suggestion,Rejected,81.38,0,12.32,9
T1215,U72,2024-11-25,Loan,Groceries,3228.93,10730.96,9496.76,10799.316012699439,519,,Online,Dashboard_Click,349,Tables,1,Budget Adjustment,Rejected,57.29,0,21.87,3
T1216,U13,2025-03-26,Tax,Insurance,681.56,8298.23,13667.09,11799.261267838123,574,,Credit,Report_View,317,Detailed,4,Investment Suggestion,Accepted,52.67,1,76.81,9
T1217,U37,2025-08-20,Investment,Stocks,1233.15,13765.21,4543.87,3672.933428713472,598,-7.81,Debit,Recommendation_Ignored,571,Tables,5,Risk Alert,Accepted,77.32,1,40.96,6
T1218,U74,2025-04-03,Tax,Insurance,3090.78,14162.49,6660.66,6580.127290323193,468,,Cash,Recommendation_Ignored,356,Charts,4,Risk Alert,Rejected,75.73,0,41.68,9
T1219,U79,2025-07-09,Tax,Travel,2389.98,10111.83,14255.0,15476.999239708532,667,,Online,Dashboard_Click,359,Charts,1,Investment Suggestion,Ignored,73.92,1,56.52,3
T1220,U51,2025-06-10,Tax,Groceries,2177.02,13100.4,9051.66,10491.119553542458,787,,Online,Report_View,269,Tables,2,Budget Adjustment,Accepted,62.05,0,30.29,9
T1221,U61,2025-04-12,Tax,Groceries,1461.29,18034.93,11289.34,12209.72771887058,431,,Debit,Recommendation_Accepted,508,Charts,1,Budget Adjustment,Accepted,55.67,0,46.06,3
T1222,U64,2025-09-03,Income,Salary,568.43,13988.85,8792.06,7118.163014782353,327,,Online,Report_View,346,Charts,4,Investment Suggestion,Ignored,56.25,1,95.15,5
T1223,U98,2025-01-26,Loan,Salary,1874.21,8291.13,12662.89,10964.458168670228,822,,Online,Recommendation_Ignored,152,Charts,5,Investment Suggestion,Rejected,67.54,1,9.25,2
T1224,U46,2025-08-25,Loan,Insurance,1865.3,10086.75,6095.98,4950.469434480261,520,,Credit,Dashboard_Click,208,Detailed,4,Risk Alert,Accepted,63.19,0,31.4,9
T1225,U16,2025-08-12,Income,Insurance,3567.62,13008.86,10265.04,8830.94489521701,395,,Cash,Recommendation_Accepted,100,Tables,1,Investment Suggestion,Ignored,76.81,0,75.09,4
T1226,U64,2025-01-07,Loan,Groceries,55.94,10788.47,5112.61,4380.899188943758,607,,Credit,Recommendation_Ignored,402,Summary,4,Budget Adjustment,Accepted,58.08,1,46.06,5
T1227,U46,2025-06-30,Tax,Stocks,2765.11,5930.39,7077.25,7190.512108583116,720,,Online,Dashboard_Click,273,Summary,5,Investment Suggestion,Accepted,60.23,1,15.53,9
T1228,U45,2025-05-14,Expense,Salary,1069.7,13114.84,8998.41,9596.547142202035,756,,Online,Report_View,424,Summary,3,Risk Alert,Rejected,53.36,1,3.01,2
T1229,U96,2025-06-10,Expense,EMI,4554.38,13061.27,12183.01,14107.286309034342,721,,Online,Report_View,564,Tables,2,Investment Suggestion,Accepted,63.24,1,39.68,7
T1230,U25,2025-05-19,Tax,Travel,2370.08,11247.45,12022.83,11670.4080578998,772,,Credit,Recommendation_Accepted,446,Charts,3,Investment Suggestion,Accepted,60.98,0,18.44,8
T1231,U95,2024-11-29,Tax,EMI,4522.21,16712.82,8051.58,9380.356363824281,745,,Debit,Report_View,473,Detailed,5,Investment Suggestion,Ignored,99.3,0,2.29,8
T1232,U41,2025-06-10,Expense,Groceries,3034.9,8435.74,3146.19,1993.838573720262,330,,Online,Report_View,319,Charts,4,Investment Suggestion,Rejected,51.17,1,95.57,10
T1233,U56,2025-04-20,Expense,Stocks,2117.12,13389.94,14720.55,12888.62918083723,465,,Cash,Recommendation_Ignored,182,Tables,2,Budget Adjustment,Accepted,83.51,0,95.11,9
T1234,U46,2024-11-14,Loan,Healthcare,1425.86,4264.11,12905.07,12829.274425722651,847,,Online,Recommendation_Ignored,141,Detailed,2,Risk Alert,Rejected,60.82,1,41.63,2
T1235,U69,2024-11-25,Loan,Groceries,858.84,14269.41,9313.47,9394.623313767524,387,,Credit,Recommendation_Accepted,5,Detailed,2,Risk Alert,Accepted,80.47,1,66.6,4
T1236,U16,2025-05-16,Loan,Salary,72.15,6723.33,8976.21,7442.726387047136,843,,Cash,Recommendation_Accepted,591,Detailed,1,Investment Suggestion,Accepted,52.63,1,59.59,8
T1237,U98,2025-03-19,Tax,EMI,1546.34,9924.09,14059.21,14774.630688646868,546,,Credit,Report_View,595,Summary,1,Investment Suggestion,Accepted,93.34,0,79.39,6
T1238,U8,2024-11-02,Tax,EMI,104.82,5520.78,4712.17,4383.122397851791,762,,Credit,Report_View,561,Detailed,2,Investment Suggestion,Rejected,96.98,0,53.13,5
T1239,U95,2025-08-19,Expense,Utilities,3270.59,15770.14,8329.05,7000.111206117571,583,,Online,Dashboard_Click,234,Tables,1,Budget Adjustment,Accepted,79.92,1,86.82,6
T1240,U4,2025-01-12,Investment,Salary,2419.62,18322.98,7298.28,6698.769371037419,625,-6.49,Credit,Dashboard_Click,82,Detailed,3,Budget Adjustment,Accepted,94.05,0,62.09,8
T1241,U98,2025-05-02,Loan,Stocks,1265.01,10628.7,4341.61,3573.6997512826897,399,,Credit,Report_View,391,Detailed,1,Budget Adjustment,Accepted,68.3,1,47.96,7
T1242,U38,2025-04-07,Expense,Travel,1451.74,10860.41,13895.75,13642.320010064128,803,,Online,Report_View,514,Summary,3,Risk Alert,Ignored,54.56,0,70.72,9
T1243,U27,2025-01-21,Income,Utilities,2505.75,8686.75,8772.96,10272.512980054173,628,,Cash,Dashboard_Click,538,Detailed,1,Investment Suggestion,Accepted,80.27,0,86.05,1
T1244,U46,2025-03-19,Expense,EMI,933.06,8607.11,8621.18,8177.699812816245,604,,Cash,Report_View,315,Tables,4,Risk Alert,Rejected,51.55,0,81.19,10
T1245,U15,2025-03-18,Loan,Utilities,2085.95,7537.21,5724.78,7142.748329864753,413,,Credit,Recommendation_Ignored,183,Summary,4,Investment Suggestion,Rejected,94.74,0,51.89,3
T1246,U17,2025-05-01,Loan,Insurance,2778.08,13307.3,4143.02,2792.2731579052606,789,,Cash,Recommendation_Ignored,182,Summary,5,Risk Alert,Ignored,87.24,1,37.16,9
T1247,U70,2025-09-12,Loan,Groceries,4300.57,5955.04,6097.2,4539.818917719896,840,,Online,Recommendation_Accepted,380,Charts,5,Risk Alert,Accepted,98.24,0,65.29,1
T1248,U3,2025-01-13,Investment,Insurance,4557.5,14565.21,9348.72,9668.166522630836,630,9.6,Debit,Report_View,515,Summary,5,Investment Suggestion,Ignored,87.5,0,61.78,4
T1249,U82,2024-12-13,Tax,Salary,912.69,10230.79,8586.83,7632.6963101601,749,,Online,Dashboard_Click,459,Tables,4,Investment Suggestion,Accepted,66.53,0,89.81,8
T1250,U9,2025-08-23,Investment,Groceries,2088.53,11946.65,13839.29,12448.009964550021,669,6.77,Online,Recommendation_Accepted,595,Summary,4,Investment Suggestion,Rejected,50.04,1,34.91,6
T1251,U69,2024-12-31,Income,Insurance,3160.3,8334.77,6273.19,7421.892626590735,539,,Online,Report_View,236,Detailed,1,Budget Adjustment,Rejected,82.33,1,63.41,10
T1252,U36,2024-10-08,Expense,Utilities,4849.98,3801.51,4779.66,5450.876062468375,720,,Credit,Dashboard_Click,86,Summary,2,Risk Alert,Accepted,77.77,1,16.61,7
T1253,U73,2024-12-03,Investment,Healthcare,4583.33,5108.51,12038.91,12330.657982952762,301,3.87,Debit,Report_View,496,Charts,2,Budget Adjustment,Ignored,85.59,1,19.23,10
T1254,U65,2025-01-18,Loan,Insurance,3681.48,1009.32,5127.33,4656.289143856471,366,,Credit,Report_View,193,Detailed,2,Budget Adjustment,Rejected,72.16,1,34.27,2
T1255,U83,2025-06-07,Income,Utilities,2676.82,19630.41,3291.67,5090.9150298157365,643,,Debit,Report_View,406,Detailed,2,Budget Adjustment,Rejected,64.99,0,52.3,6
T1256,U85,2025-02-27,Expense,Travel,440.78,13249.17,13105.74,11529.079048110078,563,,Cash,Recommendation_Accepted,118,Charts,3,Investment Suggestion,Ignored,60.12,1,8.39,7
T1257,U63,2025-05-15,Investment,Stocks,1373.19,1281.22,9361.03,9755.87611446569,839,-3.16,Cash,Recommendation_Accepted,403,Detailed,1,Risk Alert,Accepted,65.85,0,2.01,7
T1258,U91,2024-11-27,Loan,Stocks,4865.87,3224.49,4297.8,5561.490648818115,753,,Debit,Report_View,535,Charts,3,Risk Alert,Ignored,72.74,0,29.32,1
T1259,U77,2025-04-24,Expense,Stocks,4681.27,18441.93,2280.52,535.2972899033318,829,,Cash,Dashboard_Click,272,Charts,4,Risk Alert,Ignored,66.48,0,96.33,1
T1260,U70,2025-04-29,Income,Groceries,3528.32,7865.19,6633.06,6050.383194901583,433,,Debit,Report_View,413,Tables,2,Investment Suggestion,Rejected,85.02,1,43.32,2
T1261,U82,2024-11-01,Loan,Healthcare,1765.76,15920.67,3298.94,3271.0645676104596,667,,Debit,Recommendation_Accepted,588,Charts,3,Budget Adjustment,Accepted,58.93,0,54.19,10
T1262,U97,2025-03-10,Expense,EMI,4154.92,19402.23,6246.14,6973.593999119719,360,,Credit,Dashboard_Click,14,Charts,5,Risk Alert,Rejected,94.25,0,38.56,2
T1263,U57,2025-05-07,Investment,Insurance,1170.21,1055.89,6666.42,7825.645495482815,447,-9.66,Credit,Dashboard_Click,85,Charts,1,Investment Suggestion,Accepted,63.28,0,9.02,4
T1264,U97,2025-07-06,Tax,Groceries,4279.5,16931.55,8202.38,6383.019649699774,640,,Cash,Dashboard_Click,186,Detailed,5,Budget Adjustment,Ignored,62.02,0,9.17,8
T1265,U68,2025-08-02,Tax,Travel,3183.75,8996.29,3002.02,1667.9990685850742,403,,Debit,Recommendation_Ignored,52,Summary,5,Investment Suggestion,Accepted,70.32,0,44.81,8
